instance,model,city,DB,DT,OC,RM,GM,num_periods,num_scenarios,obj_value,elapsed_time,n_variables,n_constraints,n_nonzeroes,hiring_costs,outsourcing_costs,regional_avg_hired_pct,global_avg_hired_pct,mu,n_parcels_outsourced,n_parcels_inhouse,parcels_outsourced_pct,model_long,global_courier_limit,cost_per_parcel,hiring_costs_per_parcel,outsourcing_costs_per_parcel,hiring_costs_per_inhouse_parcel,outsourcing_costs_per_outsourced_parcel,n_shift_start_periods,courier_moved_pct,periods_with_start,periods_with_start_pct
lyon_db=0.50_dt=peak,Flex,Lyon,0.5,Peak,1.5,9999.0,9999.0,8,30,192.45999999999992,0.0406339168548584,4624,4020,7166,164.0,28.459999999999923,0.012241571048490253,1.2241418551967388e-06,,40.46824940704251,546.7541820042246,6.891468588791044,Flex,1674642519,0.4406808120897571,0.3755151885208365,0.0651656235689206,0.29995198097768333,0.7032673865810256,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,1.5,9999.0,9999.0,8,30,192.69750099999993,0.0957028865814209,4627,4033,7229,160.0,32.69750099999993,0.011908566279861968,1.1942847367773063e-06,2.0,44.92936051815362,539.3125153375579,7.690198593236356,PartFlex ($\mu = 2$),1674642519,0.4412246244848113,0.36635628148374294,0.07486834300106839,0.29667399782082815,0.7277535362825511,,0.3125,4.0,50.0
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,1.5,9999.0,9999.0,8,30,192.45999999999992,0.04144001007080078,4627,4033,7229,164.0,28.459999999999923,0.012241571048490253,1.2241418551967388e-06,3.0,40.46824940704251,546.7541820042246,6.891468588791044,PartFlex ($\mu = 3$),1674642519,0.4406808120897571,0.3755151885208365,0.0651656235689206,0.29995198097768333,0.7032673865810256,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,1.5,9999.0,9999.0,8,30,192.45999999999992,0.04112100601196289,4627,4033,7229,164.0,28.459999999999923,0.012241571048490253,1.2241418551967388e-06,4.0,40.46824940704251,546.7541820042246,6.891468588791044,PartFlex ($\mu = 4$),1674642519,0.4406808120897571,0.3755151885208365,0.0651656235689206,0.29995198097768333,0.7032673865810256,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,BaseModel,Lyon,0.5,Peak,1.8,9999.0,9999.0,8,30,195.97699999999998,0.05914902687072754,3968,3880,5890,166.0,29.976999999999975,0.012408073432804397,1.2390704144064553e-06,,38.903913168568344,553.8497634534267,6.563251263201823,BaseModel,1674642519,0.44873378110212175,0.3800946420393833,0.06863913906273846,0.29972026884138764,0.7705394537076878,,,,
lyon_db=0.50_dt=peak,Fixed,Lyon,0.5,Peak,1.8,9999.0,9999.0,8,30,293.1620040000001,0.04312896728515625,4368,4000,6874,228.0,65.16200400000008,0.01701521460945452,1.7018557499076613e-06,,28.244237365444267,612.6498956745319,4.40700513694397,Fixed,1674642519,0.6712608853610138,0.5220577011143337,0.14920318424668008,0.3721538216357164,2.3070902271811127,2.0,1.7299107142857144,,
lyon_db=0.50_dt=peak,Flex,Lyon,0.5,Peak,1.8,9999.0,9999.0,8,30,197.82199999999997,0.03874492645263672,4624,4020,7166,168.0,29.821999999999974,0.012534602391352874,1.2539989736161715e-06,,37.82301131180442,558.9383089883515,6.338046724070588,Flex,1674642519,0.45295832697298116,0.3846740955579301,0.06828423141505108,0.3005698433948301,0.78846181109574,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,1.8,9999.0,9999.0,8,30,198.19200199999997,0.10317111015319824,4627,4033,7229,168.0,30.192001999999974,0.012534602391352874,1.2539989736161715e-06,2.0,40.32301131180442,565.1705312105738,6.659527885933505,PartFlex ($\mu = 2$),1674642519,0.4538055304533658,0.3846740955579301,0.06913143489543574,0.2972554135831364,0.7487536525120922,,0.6597222222222222,4.0,50.0
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,1.8,9999.0,9999.0,8,30,197.82199999999997,0.040474891662597656,4627,4033,7229,168.0,29.821999999999974,0.012534602391352874,1.2539989736161715e-06,3.0,37.82301131180442,558.9383089883515,6.338046724070588,PartFlex ($\mu = 3$),1674642519,0.45295832697298116,0.3846740955579301,0.06828423141505108,0.3005698433948301,0.78846181109574,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,1.8,9999.0,9999.0,8,30,197.82199999999997,0.06760406494140625,4627,4033,7229,168.0,29.821999999999974,0.012534602391352874,1.2539989736161715e-06,4.0,37.82301131180442,558.9383089883515,6.338046724070588,PartFlex ($\mu = 4$),1674642519,0.45295832697298116,0.3846740955579301,0.06828423141505108,0.3005698433948301,0.78846181109574,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,BaseModel,Lyon,0.5,Peak,2.0,9999.0,9999.0,8,30,199.1300000000001,0.05504012107849121,3968,3880,5890,169.0,30.13000000000011,0.012622980089872005,1.2614632532210298e-06,,37.57057983523501,562.9386523423155,6.256453326953455,BaseModel,1674642519,0.4559532895741111,0.38696382231720344,0.06898946725690759,0.30021033250570495,0.8019572796622941,,,,
lyon_db=0.50_dt=peak,Fixed,Lyon,0.5,Peak,2.0,9999.0,9999.0,8,30,299.768892888889,0.04094099998474121,4368,4000,6874,248.0,51.76889288888901,0.0185690058366665,1.8511413420048247e-06,,17.654326765188834,659.4470946063942,2.6073386065896926,Fixed,1674642519,0.6863888556454488,0.5678522362998015,0.11853661934564726,0.3760726251254839,2.932362903295071,2.0,1.5625,,
lyon_db=0.50_dt=peak,Flex,Lyon,0.5,Peak,2.0,9999.0,9999.0,8,30,200.92444444444453,0.04190206527709961,4624,4020,7166,173.0,27.924444444444532,0.012936866911754212,1.2913203716404623e-06,,35.1050625938557,575.1684799285224,5.752348766220425,Flex,1674642519,0.4600620770365849,0.39612272935429704,0.06393934768228789,0.3007814336792224,0.7954534867951507,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,2.0,9999.0,9999.0,8,30,201.4800020000001,0.08485293388366699,4627,4033,7229,169.0,32.4800020000001,0.012603862143125925,1.2614632532210298e-06,2.0,38.989677978471086,566.5038645439072,6.439321849089758,PartFlex ($\mu = 2$),1674642519,0.46133415203785705,0.38696382231720344,0.07437032972065356,0.29832100110395904,0.8330410427584082,,0.6597222222222222,4.0,50.0
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,2.0,9999.0,9999.0,8,30,200.92444444444453,0.04131507873535156,4627,4033,7229,173.0,27.924444444444532,0.012936866911754212,1.2913203716404623e-06,3.0,35.1050625938557,575.1684799285224,5.752348766220425,PartFlex ($\mu = 3$),1674642519,0.4600620770365849,0.39612272935429704,0.06393934768228789,0.3007814336792224,0.7954534867951507,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,2.0,9999.0,9999.0,8,30,200.92444444444453,0.04547619819641113,4627,4033,7229,173.0,27.924444444444532,0.012936866911754212,1.2913203716404623e-06,4.0,35.1050625938557,575.1684799285224,5.752348766220425,PartFlex ($\mu = 4$),1674642519,0.4600620770365849,0.39612272935429704,0.06393934768228789,0.3007814336792224,0.7954534867951507,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,BaseModel,Lyon,0.5,Peak,2.5,9999.0,9999.0,8,30,205.85000000000002,0.1439208984375,3968,3880,5890,175.0,30.850000000000023,0.013061394974916289,1.3062489308501787e-06,,34.50736144443041,581.9510086641548,5.597679116329,BaseModel,1674642519,0.47134025339642804,0.4007021828728438,0.07063807052358423,0.3007125984740631,0.8940121385310759,,,,
lyon_db=0.50_dt=peak,Fixed,Lyon,0.5,Peak,2.5,9999.0,9999.0,8,30,310.1069464444445,0.048911094665527344,4368,4000,6874,268.0,42.106946444444475,0.020010865540806298,2.000426934101988e-06,,8.574961685823755,711.6384125477123,1.1906140586391336,Fixed,1674642519,0.7100601735104056,0.6136467714852694,0.09641340202513618,0.37659574760803366,4.910453012758793,2.0,0.7378472222222222,,
lyon_db=0.50_dt=peak,Flex,Lyon,0.5,Peak,2.5,9999.0,9999.0,8,30,207.59305555555557,0.040400028228759766,4624,4020,7166,177.0,30.593055555555566,0.01321390591884641,1.321177490059895e-06,,33.29950703830014,587.6323688174114,5.362827764706041,Flex,1674642519,0.47533137434488376,0.4052816363913906,0.07004973795349313,0.3012087308195871,0.9187239775161928,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,2.5,9999.0,9999.0,8,30,208.69722322222225,0.10552811622619629,4627,4033,7229,173.0,35.69722322222225,0.012936866911754212,1.2913203716404623e-06,2.0,37.398166042131564,580.4914684342697,6.052564075431159,PartFlex ($\mu = 2$),1674642519,0.47785961659797493,0.39612272935429704,0.08173688724367786,0.2980233292086517,0.9545180151884163,,0.3125,4.0,50.0
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,2.5,9999.0,9999.0,8,30,207.59305555555557,0.04113578796386719,4627,4033,7229,177.0,30.593055555555566,0.01321390591884641,1.321177490059895e-06,3.0,33.29950703830014,587.6323688174114,5.362827764706041,PartFlex ($\mu = 3$),1674642519,0.47533137434488376,0.4052816363913906,0.07004973795349313,0.3012087308195871,0.9187239775161928,,0.0,5.0,62.5
lyon_db=0.50_dt=peak,PartFlex,Lyon,0.5,Peak,2.5,9999.0,9999.0,8,30,207.59305555555557,0.04265618324279785,4627,4033,7229,177.0,30.593055555555566,0.01321390591884641,1.321177490059895e-06,4.0,33.29950703830014,587.6323688174114,5.362827764706041,PartFlex ($\mu = 4$),1674642519,0.47533137434488376,0.4052816363913906,0.07004973795349313,0.3012087308195871,0.9187239775161928,,0.0,5.0,62.5
lyon_db=0.50_dt=uniform,BaseModel,Lyon,0.5,Uniform,1.2,9999.0,9999.0,8,30,188.1766666666668,0.06738114356994629,3968,3880,7372,163.0,25.17666666666679,0.011518395305985401,1.151108495815207e-06,,17.569236172512035,498.413847407798,3.405002359884048,BaseModel,1770032979,0.43775589330024844,0.37918734491315137,0.05856854838709706,0.32703746263822153,1.4329972242081286,,,,
lyon_db=0.50_dt=uniform,Fixed,Lyon,0.5,Uniform,1.2,9999.0,9999.0,8,30,189.61000000000013,0.06737208366394043,4368,4000,8356,168.0,21.610000000000127,0.01188929559831656,1.1864185723739557e-06,,16.30199479320169,518.1245753771467,3.050371314436225,Fixed,1770032979,0.441090260545906,0.390818858560794,0.05027140198511196,0.3242463453460233,1.3256046437342748,2.0,0.0,,
lyon_db=0.50_dt=uniform,Flex,Lyon,0.5,Uniform,1.2,9999.0,9999.0,8,30,189.5966666666668,0.04162311553955078,4624,4020,8648,164.0,25.596666666666806,0.011617278537406501,1.1581705111269567e-06,,19.930347283623146,504.14718074113136,3.8029387290732575,Flex,1770032979,0.44105924317617895,0.3815136476426799,0.059545595533499085,0.3253018290391084,1.2843061037726975,,0.0,3.0,37.5
lyon_db=0.50_dt=uniform,PartFlex,Lyon,0.5,Uniform,1.2,9999.0,9999.0,8,30,189.5966666666668,0.04008817672729492,4627,4033,8711,164.0,25.596666666666806,0.011617278537406501,1.1581705111269567e-06,2.0,19.930347283623146,504.14718074113136,3.8029387290732575,PartFlex ($\mu = 2$),1770032979,0.44105924317617895,0.3815136476426799,0.059545595533499085,0.3253018290391084,1.2843061037726975,,0.0,3.0,37.5
lyon_db=0.50_dt=uniform,PartFlex,Lyon,0.5,Uniform,1.2,9999.0,9999.0,8,30,189.5966666666668,0.07209396362304688,4627,4033,8711,164.0,25.596666666666806,0.011617278537406501,1.1581705111269567e-06,3.0,19.930347283623146,504.14718074113136,3.8029387290732575,PartFlex ($\mu = 3$),1770032979,0.44105924317617895,0.3815136476426799,0.059545595533499085,0.3253018290391084,1.2843061037726975,,0.0,3.0,37.5
lyon_db=0.50_dt=uniform,PartFlex,Lyon,0.5,Uniform,1.2,9999.0,9999.0,8,30,189.5966666666668,0.05498313903808594,4627,4033,8711,164.0,25.596666666666806,0.011617278537406501,1.1581705111269567e-06,4.0,19.930347283623146,504.14718074113136,3.8029387290732575,PartFlex ($\mu = 4$),1770032979,0.44105924317617895,0.3815136476426799,0.059545595533499085,0.3253018290391084,1.2843061037726975,,0.0,3.0,37.5
lyon_db=0.50_dt=uniform,BaseModel,Lyon,0.5,Uniform,1.5,9999.0,9999.0,8,30,193.92083333333323,0.10331606864929199,3968,3880,7372,168.0,25.920833333333235,0.011885596981384602,1.1864185723739557e-06,,15.012339620787897,516.7954566032003,2.8228882177697447,BaseModel,1770032979,0.4511185638957814,0.390818858560794,0.06029970533498736,0.3250802572921839,1.7266351540195721,,,,
lyon_db=0.50_dt=uniform,Fixed,Lyon,0.5,Uniform,1.5,9999.0,9999.0,8,30,195.0124999999999,0.04152393341064453,4368,4000,8356,168.0,27.012499999999903,0.01188929559831656,1.1864185723739557e-06,,16.30199479320169,518.1245753771467,3.050371314436225,Fixed,1770032979,0.4536581110421834,0.390818858560794,0.06283925248138936,0.3242463453460233,1.6570058046678278,2.0,0.0,,
